,models,Normality p-value,AIC of centered model,BIC of centered model,R2 coefficient,Homocedasticity Levene p-value,Homocedasticity bartlett p-value
0,linear,,-3.3533385964149893,-3.1561140190787698,0.7893586005830906,0.0,
1,poly2,,-177.1246841599092,-176.927459582573,1.0,0.0,
2,poly3,,-113.17048644000684,-112.97326186267063,1.0,0.0,
3,exp,,-2.431333166029714,-2.2341085886934944,0.7135705373231556,0.0,
4,log,,-13.152008621602434,-12.954784044266214,0.9919639809536377,0.0,
5,power,,-8.34647485216259,-8.14925027482637,0.9601238497576192,0.0,
6,mult,,-8.34647485216259,-8.14925027482637,0.9601238497576192,0.0,
7,hybrid_mult,,-10.611499556224679,-10.414274978888459,0.9812579404471278,0.0,
8,am,,-3.3533385964149893,-3.1561140190787698,0.7893586005830906,0.0,
9,gm,,-3.3533385964149893,-3.1561140190787698,0.7893586005830906,0.0,
10,hm,,-3.3533385964149893,-3.1561140190787698,0.7893586005830906,0.0,
