,models,Normality p-value,AIC of centered model,BIC of centered model,R2 coefficient,Homocedasticity Levene p-value,Homocedasticity bartlett p-value
0,linear,0,2.487356277869639,2.6845808552058585,0.8646511006149182,0.0,
1,poly2,0,-177.74990724029436,-177.55268266295815,1.0,0.0,
2,poly3,0,-101.2417477261379,-101.04452314880169,0.9999999999999999,0.0,
3,exp,0,3.6462985059404858,3.843523083276705,0.8008277635014248,0.0,
4,log,0,-18.96148753872627,-18.764262961390052,0.9998937285618945,0.0,
5,power,0,-5.801501402116451,-5.604276824780232,0.9914587845296594,0.0,
6,mult,0,-5.801501402116451,-5.604276824780232,0.9914587845296594,0.0,
7,hybrid_mult,0,-4.816637187508178,-4.619412610171958,0.9881397627694329,0.0,
8,am,0,2.487356277869639,2.6845808552058585,0.8646511006149182,0.0,
9,gm,0,2.4873562778696328,2.6845808552058523,0.8646511006149186,0.0,
10,hm,0,2.487356277869639,2.6845808552058585,0.8646511006149182,0.0,
