,models,Normality p-value,AIC of centered model,BIC of centered model,R2 coefficient,Homocedasticity Levene p-value,Homocedasticity bartlett p-value
0,linear,0,14.441937266010868,14.639161843347088,0.8592079791626087,0.0,
1,poly2,0,-179.88543185835363,-179.6882072810174,1.0,0.0,
2,poly3,0,-101.54707033598699,-101.34984575865077,1.0,0.0,
3,exp,0,15.258455753800446,15.455680331136666,0.8151662816454894,0.0,
4,log,0,-15.821928724510286,-15.624704147174066,0.9999941462427459,0.0,
5,power,0,3.6793396722667184,3.876564249602938,0.9961047757920563,0.0,
6,mult,0,3.6793396722667184,3.876564249602938,0.9961047757920563,0.0,
7,hybrid_mult,0,13.192303592156605,13.389528169492825,0.9071728451433679,0.0,
8,am,0,14.441937266010868,14.639161843347088,0.8592079791626087,0.0,
9,gm,0,14.441937266010868,14.639161843347088,0.8592079791626088,0.0,
10,hm,0,14.441937266010868,14.639161843347088,0.8592079791626087,0.0,
