,models,Normality p-value,AIC of centered model,BIC of centered model,R2 coefficient,Homocedasticity Levene p-value,Homocedasticity bartlett p-value
0,linear,,-116.31472148891547,-116.11749691157925,1.0,0.0,
1,poly2,,-104.9861307586483,-104.78890618131209,1.0,0.0,
2,poly3,,-101.60258349461881,-101.4053589172826,1.0,0.0,
3,exp,,-83.14678940889767,-82.94956483156146,0.999999999999999,0.0,
4,log,,-100.37415324768571,-100.1769286703495,1.0,0.0,
5,power,,14.161714612322925,14.358939189659145,0.8815485736429445,0.0,
6,mult,,-74.59975903819775,-74.40253446086153,0.9999999999999832,0.0,
7,hybrid_mult,,-130.52664050532846,-130.32941592799224,1.0,0.0,
8,am,,19.961375262931185,20.158599840267403,0.18129551935016774,0.0,
9,gm,,20.01582134730357,20.21304592463979,0.16630145178283195,0.0,
10,hm,,20.081674663699232,20.27889924103545,0.14779850997705057,0.0,
