,models,Normality p-value,AIC of centered model,BIC of centered model,R2 coefficient,Homocedasticity Levene p-value,Homocedasticity bartlett p-value
0,linear,,-224.9890366856833,-223.77016086081508,1.0,0.7483830588349136,0.5920124941281841
1,poly2,,-185.36607222446258,-184.14719639959438,1.0,0.3698167215441601,0.21450780362581132
2,poly3,,-184.29502216339034,-183.07614633852214,1.0,0.5459616057392968,0.4368983673382485
3,exp,,-181.99124650024586,-180.77237067537766,1.0,0.39877989136125436,0.5877381582536609
4,log,,-191.00574085322137,-189.78686502835316,1.0,0.3321755762733668,0.5559471958280842
5,power,,20.923983183536002,22.1428590084042,0.7245279967242206,0.41642188441212863,0.26317572189068655
6,mult,,-170.17429671914306,-168.95542089427485,1.0,0.08873011755816057,0.35041006550598297
7,hybrid_mult,,-174.3966582453021,-173.17778242043389,1.0,0.5867607835621435,0.5653684578721555
8,am,,27.36747859967788,28.58635442454608,0.0005700312985217337,0.9511464729842489,0.9159588647237935
9,gm,,27.310235509678797,28.529111334546997,0.011946874398299667,0.9624955827408526,0.8581201563853623
10,hm,,27.23399952713332,28.45287535200152,0.02689764624618296,0.8805639753916967,0.8183459711340088
