,models,Normality p-value,AIC of centered model,BIC of centered model,R2 coefficient,Homocedasticity Levene p-value,Homocedasticity bartlett p-value
0,linear,,-183.83126952483826,-182.61239369997006,1.0,0.5636313338586024,0.5867257443661278
1,poly2,,-181.25337237739043,-180.03449655252223,1.0,0.8640695895524901,0.828537676821183
2,poly3,,-189.5532459421152,-188.334370117247,1.0,0.7468937107717468,0.5503696562029324
3,exp,,-235.24287489520876,-234.02399907034055,1.0,0.3893408802306428,0.6265770099191146
4,log,,-235.94627469866842,-234.7273988738002,1.0,0.5839494167983783,0.5519713640557883
5,power,,-185.73505965085639,-184.51618382598818,1.0,0.7482373195952625,0.8635395841060656
6,mult,,-271.0797477507493,-269.8608719258811,1.0,0.6286097506603905,0.41851239635635207
7,hybrid_mult,,-209.4588029236151,-208.2399270987469,1.0,0.3239792212208111,0.1893289666947411
8,am,,17.04757020878747,18.26644603365567,0.24781629806594574,0.025468788070104775,0.14950286143781386
9,gm,,17.054665126346062,18.27354095121426,0.2467482041705229,0.03370148833085054,0.2039340371220958
10,hm,,16.646172742887362,17.86504856775556,0.305840969089193,0.09068527860507083,0.34163416578005545
