,models,Normality p-value,AIC of centered model,BIC of centered model,R2 coefficient,Homocedasticity Levene p-value,Homocedasticity bartlett p-value
0,linear,,-168.1623138335054,-167.9650892561692,1.0,0.0,
1,poly2,,-109.40718320022903,-109.20995862289281,1.0,0.0,
2,poly3,,-98.47566300533938,-98.27843842800317,1.0,0.0,
3,exp,,-173.8376474504811,-173.64042287314487,1.0,0.0,
4,log,,,,1.0,,
5,power,,15.092653405660368,15.289877982996588,0.8384498043267065,0.0,
6,mult,,-186.17026904300104,-185.97304446566483,1.0,0.0,
7,hybrid_mult,,13.602552478546528,13.799777055882748,0.9016909985219954,0.0,
8,am,,19.412635443430915,19.609860020767133,0.31814984741527497,0.0,
9,gm,,19.876797250452785,20.074021827789004,0.20405465738927364,0.0,
10,hm,,20.170890972599747,20.368115549935965,0.12207448152685474,0.0,
