,models,Normality p-value,AIC of centered model,BIC of centered model,R2 coefficient,Homocedasticity Levene p-value,Homocedasticity bartlett p-value
0,linear,,-170.87066975952843,-170.6734451821922,1.0,,
1,poly2,,-124.62623246964608,-124.42900789230987,1.0,0.0,
2,poly3,,-116.25268770812863,-116.05546313079242,1.0,0.0,
3,exp,,-171.94854457401814,-171.75131999668193,1.0,0.0,
4,log,,-156.07885135012918,-155.88162677279297,1.0,0.0,
5,power,,20.128477480819015,20.325702058155233,0.1343991166938855,0.0,
6,mult,,12.26256145959849,12.45978603693471,0.9371059275571317,0.0,
7,hybrid_mult,,20.54896350115131,20.746188078487528,0.0041606640114317806,0.0,
8,am,,20.45586970694626,20.653094284282478,0.0345882728645075,0.0,
9,gm,,20.44278459618631,20.64000917352253,0.038789942776778386,0.0,
10,hm,,20.429946763383,20.62717134071922,0.04289443904160917,0.0,
