,models,Normality p-value,AIC of centered model,BIC of centered model,R2 coefficient,Homocedasticity Levene p-value,Homocedasticity bartlett p-value
0,linear,,-162.04126287261545,-161.84403829527923,1.0,0.0,
1,poly2,,-110.19851732189319,-110.00129274455698,1.0,0.0,
2,poly3,,-137.4374686641552,-137.240244086819,1.0,0.0,
3,exp,,-3.3633054421377375,-3.166080864801518,0.9871463622140668,0.0,
4,log,,-153.29808876267356,-153.10086418533734,1.0,0.0,
5,power,,-187.33510797321622,-187.13788339588,1.0,0.0,
6,mult,,-180.73504664937167,-180.53782207203545,1.0,0.0,
7,hybrid_mult,,-196.96807092927378,-196.77084635193756,1.0,0.0,
8,am,,1.4870421036067816,1.6842666809430011,0.9352580490819333,0.0,
9,gm,,0.713976817457326,0.9112013947935456,0.9499650903907524,0.0,
10,hm,,-0.3732159580880796,-0.17599138075186005,0.9651754233832001,0.0,
