<<<<<<< HEAD
,models,Normality p-value,AIC of centered model,BIC of centered model
0,linear,0.8537273787822722,688.6303783331454,696.1027752299343
1,poly2,0.02332642072067762,657.9667173411592,665.4391142379482
2,poly3,0.04214919338355637,656.4750217270537,663.9474186238426
3,exp,0.22883616031142615,659.3261679752587,666.7985648720477
4,log,0.04776720729801614,655.6414891390833,663.1138860358723
5,power,4.049852236395188e-05,664.4343041029732,671.9067009997622
6,mult,0.06255166052189241,651.5464181873103,659.0188150840993
7,hybrid_mult,0.04331204754530842,652.652646283729,660.125043180518
8,am,0.3313902647447075,830.0051686502641,837.477565547053
9,gm,0.563073509631732,837.7048255889221,845.177222485711
10,hm,0.622123371280953,844.28759286929,851.759989766079
=======
,models,Normality p-value,AIC of centered model,BIC of centered model,R2 coefficient,Homocedasticity Levene p-value,Homocedasticity bartlett p-value
0,linear,0.8537273787822722,688.6303783331454,696.1027752299343,0.8541770337311799,0.029424546391801865,0.20335192249758308
1,poly2,0.02332642072067762,657.9667173411592,665.4391142379482,0.8885680775133308,0.8891445029255478,0.1690399146296836
2,poly3,0.04214919338355637,656.4750217270537,663.9474186238426,0.8900166715755994,0.850142972719764,0.1254028199477325
3,exp,0.22883616031142615,659.3261679752587,666.7985648720477,0.887231296498804,0.1496367562598059,0.9839925856165722
4,log,0.04776720729801614,655.6414891390833,663.1138860358723,0.8908179027624048,0.8408316059864005,0.09718396473923432
5,power,4.049852236395188e-05,664.4343041029732,671.9067009997622,0.8820634154444748,0.003238754487450401,0.03477498171127958
6,mult,0.06255166052189241,651.5464181873103,659.0188150840993,0.8946703000535932,0.016190917980151428,0.05955306285621986
7,hybrid_mult,0.04331204754530842,652.652646283729,660.125043180518,0.8936432312739574,0.004243094161282751,0.023163416825915915
8,am,0.3313902647447075,830.0051686502641,837.477565547053,0.4960268132395006,0.17519731397733354,0.061167102143101414
9,gm,0.563073509631732,837.7048255889221,845.177222485711,0.4608122092234169,0.2145108119018193,0.2870943345197251
10,hm,0.622123371280953,844.28759286929,851.759989766079,0.4287611126754366,0.3075611079455661,0.4075613998048454
>>>>>>> master
